urn:cts:greekLit:tlg5026.msAim.tm:24.8.comment	24	ὁτι παρελκει τα παντα ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.9.comment	24	abbr_pers_pers16 ἠ ὀνοσασθ’
urn:cts:greekLit:tlg5026.msAim.tm:24.10.comment	24	βρἀχυ διασταλτεον μετα το ϊδειν προς το σαφεστερον⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.11.comment	24	ὡς τε διακρινθειτε ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.12.comment	24	ἐν ἀλλῳ εον ἀγγελον ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.13.comment	24	γραφεται χαιρων ἐνι θυμῳ ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.14.comment	24	λειπει ἡ παρα
urn:cts:greekLit:tlg5026.msAim.tm:24.15.comment	24	ἐν αλλῳ ἐον ἀγγελον
urn:cts:greekLit:tlg5026.msAim.tm:24.16.comment	24	γραφεται μεγιστον ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.17.comment	24	γραφεται δι αστεος
urn:cts:greekLit:tlg5026.msAim.tm:24.18.comment	24	γραφεται ὁ γερων ξερτου ἐπεβισετο ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.19.comment	24	ἐν τῃ Χιᾳ καταβαντε ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.20.comment	24	οὑτως abbr_pers_pers16 δια του ε . αἱ δε κοιναι δια του η ἐθελη ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.21.comment	24	ἐν αλλῳ αιψα δ' αρ ἐς abbr_place_place6 ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.22.comment	24	γραφεται εἰ δε κεν ἡ διπλη δε ὁτι το δεν παρελκεται ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.23.comment	24	οὑτως δια του π οὑτω πη : ἐν δε τισι δια του δ ουτω δη ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.24.comment	24	ὁτι θηλυκως την abbr_place_place6 ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.25.comment	24	ὁτι ἀντι ἐθεωμεθα
urn:cts:greekLit:tlg5026.msAim.tm:24.26.comment	24	γραφεται ἑξ δε τῳ
urn:cts:greekLit:tlg5026.msAim.tm:24.27.comment	24	οὑτως των μετα ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.28.comment	24	οὐ γαρ τις τ' ανυσις ἐν αλλω ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.29.comment	24	abbr_pers_pers16 συν τῳ ν των σε ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.30.comment	24	ὁτι abbr_pers_pers15 γραφει ἑοιο : και ὁτι λειπει ἡ περι ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.31.comment	24	εν αλλω οὐτε γαρ ἀν
urn:cts:greekLit:tlg5026.msAim.tm:24.32.comment	24	γραφεται: ενι φρεσι ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.33.comment	24	ὁτι τον Ἰδαιον ἐπιθετικως καλητορα εἱπεν
urn:cts:greekLit:tlg5026.msAim.tm:24.34.comment	24	γραφεται ἐϋσσωτρου .
urn:cts:greekLit:tlg5026.msAim.tm:24.35.comment	24	ὁτι ἐδ ει χϊτωνα. ειτα φαρος ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.36.comment	24	γραφεται και ὑεις διχως οὐν ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.37.comment	24	το ἐκ προς το θεων τα ἐκ θεων κηδεα πεσσει ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.38.comment	24	οὑτως abbr_pers_pers16 ἀντι του ἀναπαυσωμεθα : ἀπρεπες γαρ το λεγειν τον abbr_pers_pers145 ταρπωμεθα ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.39.comment	24	οὑτως abbr_pers_pers16 . στορεσαν δυϊκως ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.40.comment	24	abbr_pers_pers16 μαλα γαρ δε οὐ μαλα δε ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.41.comment	24	abbr_pers_pers16 ἑστεωτ’ ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.42.comment	24	γραφεται πολιν δε
urn:cts:greekLit:tlg5026.msAim.tm:24.43.comment	24	abbr_pers_pers15 νεον ωλεο :
urn:cts:greekLit:tlg5026.msAim.tm:24.44.comment	24	ἐν ἀλλω: παϊς δ' ετι ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.45.comment	24	ἐν αλλω ὁντιν' ἐλεῃσι
urn:cts:greekLit:tlg5026.msAim.tm:24.46.comment	24	εν αλλῳ οἱς ἀγανοισι βελεσσι ἐποιχομενος καταπεφνῃ ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.47.comment	24	γραφεται ενισσοι
urn:cts:greekLit:tlg5026.msAim.tm:24.48.comment	24	γραφεται ειεν :
urn:cts:greekLit:tlg5026.msAim.tm:24.49.comment	24	νυν βδελυττονται ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.50.comment	24	ἐν ἀλλῳ ροδοδακτυλος ηως ⁑
urn:cts:greekLit:tlg5026.msAim.tm:24.51.comment	24	ἐν αλλῳ ἀχνυμενοι κηρ ⁑
urn:cts:greekLit:tlg5026.msAil.tm:24.A1.comment	24	κατειργασατο⁑
urn:cts:greekLit:tlg5026.msAil.tm:24.A2.comment	24	διαπερων
urn:cts:greekLit:tlg5026.msAil.tm:24.A3.comment	24	ανεστρεφατο⁑
urn:cts:greekLit:tlg5026.msAil.tm:24.A4.comment	24	στενων
urn:cts:greekLit:tlg5026.msAil.tm:24.A5.comment	24	ι
urn:cts:greekLit:tlg5026.msAil.tm:24.B1.comment	24	πεισθεις.
urn:cts:greekLit:tlg5026.msAil.tm:24.D1.comment	24	ἐχωριζετο
urn:cts:greekLit:tlg5026.msAil.tm:24.X1.comment	24	πορευθη
urn:cts:greekLit:tlg5026.msAil.tm:24.1.comment	24	κατεχεατο
urn:cts:greekLit:tlg5026.msAil.tm:24.2.comment	24	πολλης θεας αξια κοσμια ⁑
urn:cts:greekLit:tlg5026.msAil.tm:24.3.comment	24	γε
urn:cts:greekLit:tlg5026.msAil.tm:24.4.comment	24	ἐδοξαζου
urn:cts:greekLit:tlg5026.msAil.tm:24.5.comment	24	ἀντι του οὑτως
urn:cts:greekLit:tlg5026.msAil.tm:24.6.comment	24	οὑτω χωρις του ς
urn:cts:greekLit:tlg5026.msAil.tm:24.7.comment	24	αποφυγης
urn:cts:greekLit:tlg5026.msAil.tm:24.8.comment	24	τα περι βληματα της κλινης
urn:cts:greekLit:tlg5026.msAil.tm:24.9.comment	24	τεον
urn:cts:greekLit:tlg5026.msAil.tm:24.10.comment	24	εντελλομενη
urn:cts:greekLit:tlg5026.msAil.tm:24.11.comment	24	καθαρον
urn:cts:greekLit:tlg5026.msAil.tm:24.12.comment	24	μελαν
urn:cts:greekLit:tlg5026.msAil.tm:24.13.comment	24	ευκλειστος
urn:cts:greekLit:tlg5026.msAil.tm:24.14.comment	24	τηλικαυτα
urn:cts:greekLit:tlg5026.msAil.tm:24.15.comment	24	φιλον γενεσθαι και ἑταιρον
urn:cts:greekLit:tlg5026.msAil.tm:24.16.comment	24	οὑτως δια του ο φερον
urn:cts:greekLit:tlg5026.msAil.tm:24.17.comment	24	ἀνεσχου
urn:cts:greekLit:tlg5026.msAil.tm:24.18.comment	24	ταρπ
urn:cts:greekLit:tlg5026.msAil.tm:24.19.comment	24	εγευσαμην
urn:cts:greekLit:tlg5026.msAil.tm:24.20.comment	24	τας κοιτας
urn:cts:greekLit:tlg5026.msAil.tm:24.21.comment	24	σπευδουσαι
urn:cts:greekLit:tlg5026.msAil.tm:24.22.comment	24	εκτος της σκηνης
urn:cts:greekLit:tlg5026.msAil.tm:24.23.comment	24	ειλκεν ἐσσυρεν ⁑
urn:cts:greekLit:tlg5026.msAil.tm:24.24.comment	24	ἀνθηρος
urn:cts:greekLit:tlg5026.msAil.tm:24.25.comment	24	ἐπιπληττοι
urn:cts:greekLit:tlg5026.msAint.tm:24.A1.comment	24	εν αλλω ἐνεκ' αρχης⁑
urn:cts:greekLit:tlg5026.msAint.tm:24.B1.comment	24	γραφεται οὐ νυ ποθ' ὑμιν:
urn:cts:greekLit:tlg5026.msAint.tm:24.B2.comment	24	ὁτι ἀντι θυμου μενος ⁑
urn:cts:greekLit:tlg5026.msAint.tm:24.C1.comment	24	ὁσον ἐπι τῃ ἐμῃ κρισει⁑
urn:cts:greekLit:tlg5026.msAint.tm:24.C2.comment	24	το ει αντι ειθε διο οὐδε ὑποστικτεον⁑
urn:cts:greekLit:tlg5026.msAint.tm:24.C3.comment	24	ὁτι την abbr_place_place446 οὑτως εἱπεν
urn:cts:greekLit:tlg5026.msAint.tm:24.X1.comment	24	abbr_pers_pers16 προϊαπτω
urn:cts:greekLit:tlg5026.msAint.tm:24.X2.comment	24	οὑτως abbr_pers_pers16 ενικως εν κλισιῃ
urn:cts:greekLit:tlg5026.msAint.tm:24.X3.comment	24	ὁπερ δι αλλων λεγει νηων ἐν ἀγωνι
urn:cts:greekLit:tlg5026.msAint.tm:24.X4.comment	24	ὁτι θηλυκως την abbr_place_place6
urn:cts:greekLit:tlg5026.msAint.tm:24.X5.comment	24	γραφεται ἡ κε
urn:cts:greekLit:tlg5026.msAint.tm:24.1.comment	24	abbr_pers_pers16 κεδανδει
urn:cts:greekLit:tlg5026.msAint.tm:24.2.comment	24	γραφεται μεγιστον
urn:cts:greekLit:tlg5026.msAint.tm:24.3.comment	24	ὁτι ἰδῃ και νοησῃ παραλληλως ταυτον ἐστιν ⁑
urn:cts:greekLit:tlg5026.msAint.tm:24.4.comment	24	abbr_pers_pers16 ἐσυμνητηρι τουτεστι βασιλικῳ ⁑
urn:cts:greekLit:tlg5026.msAint.tm:24.5.comment	24	γραφεται κακoν
urn:cts:greekLit:tlg5026.msAint.tm:24.6.comment	24	γραφεται ἀλλ’ ετι τις ⁑
urn:cts:greekLit:tlg5026.msAint.tm:24.7.comment	24	ὁτι ἀντιφραζει τον χολον τη μηνιδϊ ⁑
urn:cts:greekLit:tlg5026.msAint.tm:24.8.comment	24	οὑτως abbr_pers_pers16 κακ’ ανσχεο ⁑
urn:cts:greekLit:tlg5026.msAint.tm:24.9.comment	24	ἐξω του ν ὁ κε συνδεσμος ⁑
urn:cts:greekLit:tlg5026.msAint.tm:24.10.comment	24	ὁτι οὑτως ἐσχηματιοσε τους φυλακας ⁑
urn:cts:greekLit:tlg5026.msAint.tm:24.11.comment	24	ὁ abbr_pers_pers1
urn:cts:greekLit:tlg5026.msAint.tm:24.12.comment	24	γραφεται ὡς ἐκελευσας ⁑
urn:cts:greekLit:tlg5026.msAint.tm:24.13.comment	24	ὡς ἐπιφερει
urn:cts:greekLit:tlg5026.msAint.tm:24.14.comment	24	γραφεται φερον
urn:cts:greekLit:tlg5026.msAint.tm:24.15.comment	24	ἐν ἀλλῳ οἱ μεν δη θρηνεον :
urn:cts:greekLit:tlg5026.msAint.tm:24.16.comment	24	ἐν αλλω τοισιν ⁑
urn:cts:greekLit:tlg5026.msAext.tm:24.B1.comment	24	γραφεται ἡ οἱ κεχαρισμενα δωρ' ὀνομηνεν
urn:cts:greekLit:tlg5026.msAext.tm:24.B2.comment	24	ου νυ ποθ' υμιν
urn:cts:greekLit:tlg5026.msAext.tm:24.B3.comment	24	περι αἰδους :
urn:cts:greekLit:tlg5026.msAext.tm:24.B4.comment	24	ἠε κασιγνητον ἠε
urn:cts:greekLit:tlg5026.msAext.tm:24.B5.comment	24	και οδυρομενος
urn:cts:greekLit:tlg5026.msAext.tm:24.X1.comment	24	ἁμαξαν
urn:cts:greekLit:tlg5026.msAext.tm:24.X2.comment	24	η δε
urn:cts:greekLit:tlg5026.msAext.tm:24.1.comment	24	ἐκελευσεν
urn:cts:greekLit:tlg5026.msAext.tm:24.2.comment	24	ὑψοροφον
urn:cts:greekLit:tlg5026.msAext.tm:24.3.comment	24	ἐδρακον
urn:cts:greekLit:tlg5026.msAext.tm:24.4.lemma	24	ἐξἑσιην:
urn:cts:greekLit:tlg5026.msAext.tm:24.4.comment	24	δημοσιαν ἐκπεμψιν: δασυνεται δε ἡ β συλλαβην παρα τον ἡσω μελλοντα
urn:cts:greekLit:tlg5026.msAext.tm:24.5.comment	24	ὁνησιν ἐχετε
urn:cts:greekLit:tlg5026.msAext.tm:24.6.comment	24	πολιος
urn:cts:greekLit:tlg5026.msAext.tm:24.7.comment	24	ρητορικος
urn:cts:greekLit:tlg5026.msAext.tm:24.8.comment	24	αλλ ετι τις
urn:cts:greekLit:tlg5026.msAext.tm:24.10.comment	24	τω δε abbr_pers_pers113
urn:cts:greekLit:tlg5026.msAext.tm:24.11.comment	24	ὠφελλ' απολεσθαι
urn:cts:greekLit:tlg5026.msAext.tm:24.12.comment	24	ἐστενε
urn:cts:greekLit:tlg5026.msA.tm:24.A1.lemma	24	λυτο δ' ἀγων,
urn:cts:greekLit:tlg5026.msA.tm:24.A1.comment	24	εἰ μεν μεσος Β ἀοριστος ἐστιν ἀπο των εἰς μι ὡσπερ ἠδη ἐπισταται λεγων: νυν δε λυμην τρις τοσσα πορον : και της δ` ἀρα κλαιουσης λυτο γουνατα ἐκτασις ἐγενετο δια το μετρον: εἰ δε παρατατικον τινες ἐκδεχονται δυναται κρασις του ἐλυετο γεγενησθαι ὡσπερ επι του ἰχθυες ἰχθυς μυες μυς ῥυεσθαι ῥυσθαι παντων ἀθρωπων ῥυσθαι γενεην τε τοκον τε: ἠ ἀπο του λελυτο λυτο ὡς βεβλητο βλητο ⁑
urn:cts:greekLit:tlg5026.msA.tm:24.A2.lemma	24	πατροκλου ποθεων:
urn:cts:greekLit:tlg5026.msA.tm:24.A2.comment	24	ἐως των μιμνησκομενος αθετουνται στιχοι δ ὁτι εὐτελης ἐισι ἀρθεντων δε αὐτων και ἐμφαντικωτερον δηλουται ἡ του abbr_pers_pers1 λυπη. ἀλλ' εστρεφετ' ἐνθα και ἐνθα ἀλλοτ' ἐπι πλευρας και τοις αὐτοις καταγινεται ἀνδροτητα και μενος οὐδεν γαρ διαφερει και οὐδεποτ' ἀνδροτητ` εἰρηκε την ἀνδρειαν ἀλλ' ἡνορεαν . εἰχε και το δυσεξειληπτον των μιμνησκομενος και γαρ ἀνω εἰρηκεν ἑταιρου μεμνημενος προηθετουντο δε και παρα αριστοφανει ταυτα δε ἠτοι συναπτεον τοις ἀνω ἱν' ἠι κοινον το ποθεων ἡ ἀφ' ετερας ἀρχης ἀναγνωστεον ἱνα ὑποστειζωμεν ἐπι το κυματα πειρων⁑
urn:cts:greekLit:tlg5026.msA.tm:24.A3.comment	24	ὁ δε λογος και ὁσα συν αὐτῳ κατειργασατο ἐργα πολεμων τε και πλεων τουτων μιμνησκομενος ἐδακρυεν⁑
urn:cts:greekLit:tlg5026.msA.tm:24.A4.lemma	24	αλεγεινα τε κυματα πειρων:
urn:cts:greekLit:tlg5026.msA.tm:24.A4.comment	24	abbr_pers_pers169 περισπα λεγων την προσθεσιν του ϊ μη ἐξαλλασσειν τον τονον εἰ δε περω οιδεν ὁ ποιητης : το ῥημα και περοωσι και περαα μεγα λαιτμα δηλον ὁτι και πειρων ὁ μεντοι abbr_pers_pers16 βαρυνων ἀναγινωσκει ὡς κειρων φησι γουν ουτω γενομενος ἐπι του παννυχιῃ μεν ῥ ἠ γε και ηω, πειρ’ ἐκελευθον : “το πειρε διδασκει ἡμας και την πειρων μετοχην βαρυνειν ὡς γαρ ἐκειρε κειρων. οὑτως ἐπειρε πειρων εἰ γαρ περιεσπατο ἡν ἀν ὁ παρατατικος ἐπειρα“ ἐστιν οὐν διττον το ῥημα και το μεν συν τῳ ϊ περισπασθησεται ⁑
urn:cts:greekLit:tlg5026.msA.tm:24.A5.lemma	24	δινευεσκ' αλυων
urn:cts:greekLit:tlg5026.msA.tm:24.A5.comment	24	ψιλως το ἀλυων δηλον κακ της συναλειφης⁑
urn:cts:greekLit:tlg5026.msA.tm:24.A6.lemma	24	αὐτις ἐνι κλισιῃ:
urn:cts:greekLit:tlg5026.msA.tm:24.A6.comment	24	ὁτι παρειται ἡ ἀνα και ἐστιν ἀναπαυεσκετο: ἠ ὁτι ὁ δε παλιν περισσος οὐ γαρ ἐστι λεγειν ὁν ἐδεσμευεν αλλα χωρις ὁ δε εἰτα ἐασκεν αντι του εἰα ⁑
urn:cts:greekLit:tlg5026.msA.tm:24.A7.lemma	24	τονδε δ' ἐασκεν:
urn:cts:greekLit:tlg5026.msA.tm:24.A7.comment	24	ὁμοιως ἀναγνωστεον το τονδε . τῳ τονδε δ' εγων επιοντα και τονδε δ' εγω κομιω λεγω και ὀξυνων την πρωτην ἱν ᾐ επεκτασις η δια του δε ⁑
urn:cts:greekLit:tlg5026.msA.tm:24.A8.lemma	24	ἐν κονι ἐκτανυσας
urn:cts:greekLit:tlg5026.msA.tm:24.A8.comment	24	ὁτι οὐδεν πλεον του πρηνεα ὡς ὁταν λεγῃ ἀταρτηρον τον ἀτηρον ⁑
urn:cts:greekLit:tlg5026.msA.tm:24.A9.lemma	24	και τεθνειοτα περ:
urn:cts:greekLit:tlg5026.msA.tm:24.A9.comment	24	ἀθετουνται: ἀρκει γαρ το προειρησθαι πασαν ἀεικειην ἀπεχε χροϊ φωτ' ἐλεαιρων: το δε πως μηκετ' ἐπεκδιδασκει ὁτι ἀπεμφαινων ἐστιν ἀνιερον γαρ και ἀκαθαρτον την του abbr_pers_pers8 αἰγιδα νεκρου περιβλημα γινεσθαι: πως δε και κατειληπτο τῃ αἰγιδι ἐλκομενος ἱνα μη ἀποστραφῃ ἠ πως ἐλαβε την αἰγιδα παρα abbr_pers_pers8 οὐ γαρ συγκαταποθειται τῃ ἀπολυτρωσει του νεκρου ἀλλ' ὑστερον: ὁ δε abbr_pers_pers40 οὐκ ειχεν ἐξουσιαν της αἰγιδος: εἰ δε ταυτα ἐγεγραπτο. οὐκ αν ἀλλας αἰτιας εἰσεφερε του καταδρυπτεσθαι λεγει μεντοι ροδοεντι χριεν ἐλαιω ἀμβροσιω ἱνα μη μιν ἀποδρυφοι ἑλκυσταζων . και περι του abbr_pers_pers40 ὁν τροπον πασαν ἀεικειην ἀπεχε χροϊ λεγει: τῳ δ' ἐπι κυανεον νεφος ἠγαγε abbr_pers_pers40 ἱνα διαμενῃ ἐνικμος και περινιζεται την ἀπο του φονου ἀκαθαρσιαν. ὡς φησιν ὁ abbr_pers_pers104 τῳ abbr_pers_pers145 θειοιο κεν αὐτος επελθων οἱον ἐερσηεις κειται περι δ' αἱμα νενιπται ⁑
urn:cts:greekLit:tlg5026.msA.tm:24.A10.lemma	24	και τεθνηοτα περ περι δ' αιγιδι:
urn:cts:greekLit:tlg5026.msA.tm:24.A10.comment	24	οὑτως αἰγιδα χρυσειην αἱ abbr_pers_pers16 : περι ὁλον αυτον ἐκαλυπτε την χρυσην αἰγιδα και μηποτε Ὁμηρικωτερον τοιον τοι ἐγω νεφος ἀμφικαλυψω χρυσεον ⁑
urn:cts:greekLit:tlg5026.msA.tm:24.A11.lemma	24	κλεψαι δ' ὀτρυνεσκον:
urn:cts:greekLit:tlg5026.msA.tm:24.A11.comment	24	abbr_pers_pers8 ἐρασθεις abbr_pers_pers461 της Ἀτλαντιδος λαθων abbr_pers_pers116 ἐμιγη: ἡ δε εγγυος γενομενη ἐν abbr_place_place234 της abbr_place_place10 abbr_pers_pers104 ἐγεννησεν ὁστις ἐπιθυμιαν ἐσχεν του κλεπτειν ὁτι και abbr_pers_pers8 κλεψας την abbr_pers_pers116 ἐμιγη abbr_pers_pers461 και δη ποτε της μητρος μετα των αδελφων αυτης λουομενης: λαθων ὑφειλετο τας ἐσθητας: γυμναι δε εκειναι ἡπορουν τι πραξωσιν γελωτα δε δια τουτου abbr_pers_pers104 ποιησας ἀπεδωκεν αὐταις τας ἐσθητας ἐκλεψε δε καιτας abbr_pers_pers40 βους: ἡ ϊστορια παρα abbr_pers_pers553 ⁑
urn:cts:greekLit:tlg5026.msA.tm:24.A12.lemma	24	ἐνθ' ἀλλοις μεν ἐως τουτην δ' ᾑνισ' ἡ οἱ πορε μαχλοσυνην:
urn:cts:greekLit:tlg5026.msA.tm:24.A12.comment	24	ἀθετουνταιστιχοι εξ γελοιον γαρ το οὐδε ποθ' abbr_pers_pers116 οὐδε abbr_pers_pers47 οὐδε γλαυκωπιδι κουρῃ τινες μεν γαρ ἐτι ἐλειποντο των τριων σεμνοτεροι μετα τον abbr_pers_pers8 των μη συνευδοκουντων: την τε περι του καλλους κρισιν οὐκ οιδεν πολλαχῃ γαρ ἀν εμνησθη και το νεικεσσε οὐκ εστι κριναι ἀλλ' επιπληξαι. ἠ διαφερεσθαι νεικειων abbr_pers_pers507 τε abbr_pers_pers129 ἀντι του ἐπιπλησσων : δυο δ' ἀνδρες ἐνεικεον εἱνεκα ποινης διεφεροντο. και ἡ μαχλοσυνη κοινως ἐστι γυναικος μανια δεδωκ' δ' αὐτῳ οὐ ταυτην αλλα την καλλιστην των τοτε abbr_pers_pers94 Ἡσιοδιος δ' ἐστιν ἡ λεξις ἐκεινος γαρ πρωτος ἐχρησατο ἐπι των abbr_pers_pers721 θυγατερων⁑
urn:cts:greekLit:tlg5026.msA.tm:24.B1.lemma	24	‡ την δ' ᾐνησ, η οι, πορε:
urn:cts:greekLit:tlg5026.msA.tm:24.B1.comment	24	παρα abbr_pers_pers21 και τισι των πολ ̈ητικων η οι κεχαρισμενα δωρ' ονομηνε και ταχα μαλλον οὑτως ἀν ἐχοι ἀθετει γαρ abbr_pers_pers16 δια την μαχλοσυνην τον στιχον ⁑
urn:cts:greekLit:tlg5026.msA.tm:24.B2.lemma	24	οὐν ὑποθ' ὑμιν
urn:cts:greekLit:tlg5026.msA.tm:24.B2.comment	24	ἐγκλιτικως την ὑμιν αναγνωστεον ἐστι γαρ ἀπολυτος ⁑
urn:cts:greekLit:tlg5026.msA.tm:24.B3.lemma	24	εν πυρι κημενι
urn:cts:greekLit:tlg5026.msA.tm:24.B3.comment	24	ὁτι οὐ μονοι οἱ επι ξενης τελευτωντες εκαιοντο, αλλα και οἱ ἐπι της ιδιας πατριδος ⁑
urn:cts:greekLit:tlg5026.msA.tm:24.B4.lemma	24	ὁστ' επει αρ μεγαλη τε βιη:
urn:cts:greekLit:tlg5026.msA.tm:24.B4.comment	24	ὁ ἐπει συνδεσμος περισσευει διοπερ οὐκ επιζητητεον την ὑπ αυτου εἰωθυιαν ἀποτελεισθαι ὑποστιγμην ὁ γαρ λογος ὁς τη γε δυναμει και τῃ επιθυμιαι ειξας επερχεται θρεμμασιν ἐπει δε, σπανιως εστιν ευρειν τουτον τον συνδεσμον περισσευοντα μηποτε δια του η ἐγεγραπτο εἰξῃς ἱνα ὑποστιζωμεν μετ αυτο: και ὁ λογος επει δ ἀν τῃ δυναμει και τῃ ἐπιθυμια κρατηθῃ επερχεται θρεμμα ⁑
urn:cts:greekLit:tlg5026.msA.tm:24.B5.lemma	24	γινεται ἡ τ' ἀνδρας:
urn:cts:greekLit:tlg5026.msA.tm:24.B5.comment	24	ἀθετειται ὁτι ἐκ των abbr_pers_pers4 μετενηνεκται ὑπο τινος νομισαντος ἐλλειπειν τον λογον και γαρ τοις ὑποκειμενοις ἐναντιον τι πεποιηκεν. εἰ γαρ βλαπτει ἡ αιδως, εὐλογον abbr_pers_pers1 ἀναιδεστατος βουλοιτο εἱναι: παρα μεν γαρ abbr_pers_pers4 γνωμικως εκει γαρ ὀν τι λοχον ἐχει της αιδους ποτε μεν ωφελιαν περιποιουσης ποτε δε βλαβην. δει δε εξωθεν προσὑπακουσαι το ἐστι ἱν ᾡ, οὐδε οἱ αἰδως ἐστι και πληρης ὁ λογος ⁑
urn:cts:greekLit:tlg5026.msA.tm:24.B6.lemma	24	ἡ δ' ὀνινῃσι.
urn:cts:greekLit:tlg5026.msA.tm:24.B6.comment	24	τινες ἐδασυναν το ἡδε ἱνα ἡ αιδως διττη ὑπαρχη ἡ μεν βλαπτουσει : ἡ δε ὠφελουσα ὁυτως δε και abbr_pers_pers97 ἐξεδεξατο εἰπων διττας εἱναι αἰδους δυναιτο δ' ἀν ἡ αυτη ουσα πῃ μεν ὠφελιμος ειναι πῃ δε βλαβερα ⁑
urn:cts:greekLit:tlg5026.msA.tm:24.B7.lemma	24	ἠε κασιγνητον
urn:cts:greekLit:tlg5026.msA.tm:24.B7.comment	24	ὁτι τουτο προσεθηκεν ἐπει κασιγνητους τους ανεψιους που λεγει παλιν δε ὁμογαστριον λεγει και ουχ ὡς abbr_pers_pers15 ἐγραφεν ἐκει μη με κτειν' ἐπει οὐκι ὁγαστριος abbr_pers_pers172 ⁑
urn:cts:greekLit:tlg5026.msA.tm:24.C1.lemma	24	abbr_pers_pers172 μεν θνητος τε:
