urn:cts:greekLit:tlg5026.msA.hmt:1.11	1	Διος βουλην οι μεν την ειμαρμενην απεδοσαν· αλλοι δε εξεδεξαντο δρυν ιεραν μαντικην του Διος εν Δωδωναιῳ ορει της Θεσπροτϊας ως αυτος Ομηρος λεγει εν Οδυσσειᾳ τον δ' ες Δωδωνην φατο βημεναι οφρα θεοιο εκ δρυος υψικομοιο Διος βουλην επακουσαι· αλλοι δε απο ιστοριας τινος ειπον ειρηκεναι τον Ομηρον φασι γαρ την γην βαρουμενην υπ' ανων  πολυπληθ ι α ς μηδεμιας ανων  ουσης ευσεβειας αιτησαι τον Δια κουφισθηναι του αχθουσ· τον δε Δια πρωτον μεν ευθυς ποιησαι Θηβαϊκον πολεμον δι ου πολλους πανυ απωλεσεν· υστερον δε παλιν συμβουλῳ τῳ Μωμῳ χρησαμενος ην Διος βουλην Ομηρος φησιν , επειδη οιος τε ην κεραυνοϊς η κατακλυσμενοις παντας διαφθειρειν οπερ του Μωμου κωλυσαντοσ· υποθεμενου δε αυτῳ την Θετιδος θνητογαμιαν , και θυγατερος , καλης γενναν εξ ων αμφοτερων πολεμος Ελλησι τε και βαρβαροις εγενετο αφ ου συνεβη κουφισθηναι την γην , πολλων αναιρεθεντων η δε ιστορια παρα Στασινῳ τῳ τα Κυπρια πεποιηκοτι ειποντος ουτωσ· ην οτε μυρια φυλα κατα χθονα πλαζομενα βαρυστονου πλατος αιης Ζευς δε ιδων ελεησεν· και εν πυκιναις πραπιδεσσι συνθετο κουφισαι παμβωτορα γαιης ανων  ριπισαι τε πολεμου μεγαλην εριν Ιλιακοιο οφρα κε , νωσειε θανατου βαροσ· οι δ' εν Τροιῃ ηρωες κτεινοντο , Διος δ' ετελειετο βουλη . και τα μεν παρα τοις νεωτεροις ιστορουμενα περι της του Διος βουλης εστι ταδε . ημεις δε φαμεν κατα την Αρισταρχειον και Αριστοφανους δοξαν της Θετιδος ειναι βουλην ην τοις εξης φησι λιτανευουσα τον Δια εκδικησαι την του παιδος ατιμιαν καθαπερ εν τῳ προοιμιῳ ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.12	1	Ατρειδης τε αναξ Αγαμεμνων κατα μεν Ομηρον Ατρεως του Πελοπος · μητρος δε Αεροπ  , κατα δε Ησιοδ  Πλεισθενους , το γενος Μυκηναιος , ος ηγαγε ναυς εις ῎Ϊλιον · εκ πορθησας δε την Ιλιον , και υποστρεψας οικαδε αναιρειτ  υπο Αιγισθου του Θυεστου δολῳ επι ευωχιας ουτος γαρ παρα τον καιρον της αποδημιας εμοιχευσε την Αγαμεμνονος γυναικα Κλυταιμνηστραν κατα δε τους τραγικους αυτην την Κλυταιμνηστραν ανελειν αυτον χϊτωνα μη εχοντα διεκδυσιν τραχηλου· εσχεν δε εξ αυτης υν  μεν Ορεστην και θυγατερας τεσσαρασ· Λοδι  Χρυσοθ  Ιφιγενειαν και Ηλεκτραν ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.13	1	Λητους και Διος υιος Ζευς ερασθεις Λητους της Κοιου θυγατρος ενος των Τιτανων και Φοιβης εγκυον αυτην εποιησεν· ητις δε καμηνιαιον χρονου διαγενομενου παρεγενετο δια θαλασσης εις Αστεριον την νησον μιαν ουσαν των Κυκλαδων εκεισε τε ελθουσαν και αψαμενην δυο φυτων ελαιας και φοινικος διδυμους αποκυησαι· παιδας Αρτεμιν και Απολλωνα και την νησον εκαλεσε Δηλον οτι εξ αδηλου βασεως ερριζωθη ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.14	1	στεμματ' εχων εν χερσιν Λαδωνος του εν Αρκαδιᾳ ποταμου Δαφνη υπηρχε θυγατηρ ευπρεπεστατη . ερασθεις δ' αυτης Απολλων και βουλομενος συγγενεσθαι εδιωκε . καταλαμβανομενης δ' αυτης υπο του θυ  φασιν ευξασθαι τῃ μρι  τη Γῃ χασματι αυτην δεχθηναι· γενομενου δε τουτου και της Γης αναδουσης ομωνυμον φυτον Απολλων θεασαμενος εξεπλαγη· και το μεν δενδρον απο της παρθ  δαφνην προσηγορευσεν ομντως λαβων δε τον κλαδον αυτος εστεψατο ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.15	1	ευ δ' οικαδ' ϊκεσθ  δια τι ο Χρυσης κατα των οικειων ηυχετο· λεγομεν οτι πρωτον μεν εδει κολακευειν τον τυραννον και ταυτα λεγ  απερ επεθυμεϊ δρασαι δευτερον δε οτι δια τους Τρωας απολωλεκει την θυγατερα· οθεν ευλογως κεχρηται ταις αραις κατ αυτων·
urn:cts:greekLit:tlg5026.msA.hmt:1.16	1	αζομενοι Διος υιον ινα μη δοκοιεν εμπορον ειναι τον θεον παρεισαγει αξιουντα αυτους δεξασθαι· δια δε του εκηβολον εις μνημην αξων των τοξων εκφοβει αυτους ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.33	1	μη σε γερον κοιλῃσι μετα σπουδης ο Αγαμεμνων απελαυνει τον Χρυσην ειδως οτι παρων δυσωπει τους Ελληνας , και ου τουτο δε λεγει οτι γηρασασαν αυτην , τοτε αποδωσει· αλλ' οτι προτερον γηρασει η εκεινῳ αποδοθησεται ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.34	1	μη νυ τοι ου χραισμη κατ ολιγων αυξων τα της διαστασεως λυπει τον γεροντα· εστι γαρ ως που το περι αυτου επιγραφον γραμμα δηλουν· βασι βασιλευς γαρ αγαθος κρατερος τ' αιχμητης · δι ο παρα μεν των υπηκοων υβριζεται· τοις δε πολεμιοις λιαν εστιν απηνης ως Αδραστῳ και τοις Αντιμαχου παισιν .
urn:cts:greekLit:tlg5026.msA.hmt:1.35	1	την δ' εγω ου λυσω αθετουνται οτι αναλυουσι την επιτασιν του νου και την απειλην ησμενισε γαρ και ο Χρυσης ειπουσης αυτης τῳ βασιλει· απρεπες δε και το τον Αγαμεμνονα τοιαυτα λεγειν ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.36	1	μη νυ τοι ου χραισμη αναιρει την ελπιδα και εστι νειποτε και αυτος ο θεος ουκ ανεξομενος της σης αναιδειας περιοψεται σε η ως πορθουμενον περιειδε παντως και φονευομενον ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.37	1	Κιλλαν τε ζαθεην Πελοψ ο Τανταλου κατω μισθον παιδικης ωρας λαβων παρα Ποσειδωνος ιππους αδαμαστους συν τῳ οχηματι εσπευσεν εις Πισαν της Λεσβου επι τον Ιπποδαμειας γαμον τον μνηστηροκτονον αυτης πατερα Οινομαον καταγωνισασθαι επιθυμων γενομενῳ δε αυτῳ περι Λεσβον , Κιλλος ηνιοχος τελευτᾳ τον βιον ος και καθ υπνον επιστας τῳ Πελοπι σφοδρα οδυνηρως επ αυτῳ εχοντι απωδυρετο τε την εαυτου απωλειαν και περι κηδειας ηξιου διοπερ αναστας εξερυπαρου το ειδωλον δια πυρος , ειθ' ουτως εθαψε την τεφραν επιφανως του Κιλλου ιριον επ αυτο εγειρας και προς τῳ ιριῳ αυτου εδειματο ιερον Κιλλεου Απολλωνος προσαγορευσας δια το αιφνιδιως τον Κιλλον αποθανειν , ου μην αλλα και πολιν κτισας Κιλλαν ωνομασεν· ο μεντοι Κιλλος και μετα θανατον τῳ Πελοπι δοκει συλλαβεσθαι οπως περιγενηται του Οινομαου περι τον δρομον , η ιστορια παρα Θεοπομπω ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.38	1	Τενεδοιο τε και της Τενεδου · η δε Τενεδος εστι νησος προ της Τροιας κειμεενη ουπω δε προτερον τουτο ειχεν ονο  · και γαρ ουδε Κυκνω του Ποσειδωνος Τεννης ην και Λευκοθεα · Λευκοφρυν δε αυτην οι πριν ωνομαζον· επειδη δε αρα τῳ Κυκνῳ εγεννηθη ο Τεννης και η Λευκοθεα η μεν μητηρ αυτων ουκετι ην· επεγημεν δ' ο Κυκνος Φυλονομην η ως εννιοι Πολυβοιαν , η Φυλονομη και γαρ εις ανδρας ετελει ηδη ο Τεννης ερασθεισα αυτου λογους περι συνουσιας ηνεγκατο προς αυτον· του δε πρως την φυσιν δικαιως , τηρησαντ' κατηγορησατο προς τον πατερα αυτου οτι εθεληκοι αυτην βιασασθαι· ο δε πιστευσας τῃ κατηγοριᾳ συλλαβων τον παιδα ενεβαλεν εις λαρνακα και ερριψεν εις την υποκειμενην θαλασσαν , ον δια σωφροσυνην και δια το ειναι οιωνον εσωσεν ο Ποσειδων · την γαρ λαρνακα προσενεχθηναι τῃ Λευκοφρυϊ νησῳ εποιησεν ην θεασαμενοι και αφελοντες το επιθημα μαθοντες τε το γεγονος , ου μονον εαυτον βασιλεα κατεστησαντο , αλλα και απ αυτου Τενεδον την νησον προσηγορευσαν ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.39	1	Σμινθευ επιθετον Απολλωνος · Σμινθος γαρ τοπος της Τρῳαδος εν ῳ ϊερον Απολλωνος απο αιτιας τησδε εν Χρυσῃ πολει της Μυσιας Κρινις τις ιερευς του κειθι Απολλωνος τουτου οργισθεις ο θεος επεμψε τοις αγροις μυιας οιτινες τους καρπους ελυμαινοντο· βουληθεις δε ποτε ο θεος αυτῳ καταλλαγηναι προς Ορδην τον αρχιβουκολον αυτου παρεγενετο· παρ ῳ ξενισθεις ο θεος υπεσχετο το κακονως απαλλαξειν· και δη παραχρημα τοξευσας τους μυς , διεεφθειρεν απαλλασομενος ουν ενετειλατο την επιφανιαν αυτουην δηλωσαι τῳ Κρινιδι . ου γενομενου ο Κρινις ιερον ιδρυσατο τῳ θεῳ Σμινθεα αυτον προσαγορευσας , επειδη κατα την εγχωριον αυτων διαλεκτον οι μυυες σμινθιοι καλουνται η ιστορια παρα Πολεμωνι ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.40	1	αλλοι δε ουτ  οτι Κρητες αποικιαν στελλοντες χρησμον ελαβον παρα του Απολλωνος οπου αυτοις εναντιωθωσι γιγενεισ· ελεγεν δε περι μυων εκει κτισαι την πολιν· οι δε απελαισαν τους αποικουσ· ελθοντες δε εις τον Ελλησποντον , και της νυκτος επιγενομεενης μυες εκοψαν αυτων τους τελαμωνας των οπλων· πρω  δε ανασταντες και θεασαμενοι του  σοφισαμενοι τε καθ εαυτους εκτισαν εκει πο  ητινα εκαλεσαν Σμινθιαν · οι γαρ Κρητες τους μυας σμινθους καλουσιν εκ τουτου και Απολλων Σμινθιος , δια το υπερασπιζειν αυτης ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.41	1	ερεψα παρα το ερεφω οθεν και Ειραφιωτης ο Διονυσος λεγεται· εστεφετο γαρ κισσῳ η απο του ερραφθαι αυτον τῳ μηρῳ του Διος η παρα το εριφῳ αυτον συνανατραφηναι· η παρα το εριῳ αυτον πλεκεσθαι ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.42	1	Δαναοι Ελληνες ουτωσ· Βηλος ο Αγηνορος μεν αδε  υιος δε Ποσειδωνος και Λιβυης αφ ης η χωρα ωνομασται Λιβυη βασιλευων Αιγυπτιων γαμει Αγχινοην την Νηλου θυγατερα και αυτῳ γινονται παιδες διδυμοι Αιγυπτος και Δαναος και Δαναον μεν Βηλου Λιβυῃ κατοικιζει Αιγυπτον δε εν Αραβιᾳ · ος καταστρεψαμενος την των Μελαμποδιδων χωραν αφ εαυτου ωνομα  Αιγυπτον · γινονται δε εκ πολλων γυναικων Αιγυπτῳ μεν μ παιδεσ· Δαναῳ δε θυγατερες ν . στασιασαντων δε αυτων προς αλληλους περι της αρχης , υστερον Δαναος τους του Αιγυπτου παιδας δεδοικως , καθοτι και εκ χρησμου ηκηκοει οτι φονευθησεται υφ ενος αυτων και υποθεμενης Αθηνας αυτῳ ναυν πρωτος κατεσκευασεν την κλιθεισαν ως απο του αριθμου των θυγατερων αυτου πεντηκοντωρον εν η τας κορας ενθεμενος εφυγεν· προσχων δε Ροδῳ το της Λινδιας Αθηνας αγαλμα ῾ϊδρυσατο εντευθεν δε ηκεν εις Αργος και την βασιλειαν αυτῳ παραδιδωσιν Ελλανωρ ο τοτε βασιλευων· αυτος δε κρατησας της χωρας αφ εαυτου τους ενοικουντας Δαναους ωνομασεν ιστορει Απολλοδωρος εν β ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.43	1	ουρηας μεν πρωτον ουρηες λεγονται δια το αγονον και ουρια ωα καλουμεν· ευπαθη δε τα ζωα ταυτα και ευαλωτα υπο νοσων , συμμικτος γαρ , η φυσις αυτων και εκ διαφεροντων τοις ειδεσιν , ου μεγαλης εις τον φθειραι δειται αναγκης ουδε αντεχει μεχρι πολλου βλαπτομενη· οι δε κυνες καθαρου δεονται του αερος οξυτερα τῃ οσφρησει χρωμενοι· αργους δε ακουστεον τους λευκους οτι ασθενεστερα εστι τα τοι αυτα σωματα των εναντιως εχοντων αραιοτερα οντα ευπαθεστερα εισιν ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.61	1	αυταρ επειτ αυτοισι βελος διαφερει ο αυταρ του δε οτι ο μεν προτασσεται· ο δε υποτασσεται· ο μεν αυταρ προτασσεται· ο δε δε υποτασσεται·
urn:cts:greekLit:tlg5026.msA.hmt:1.62	1	εχεπευκες εχων πικριαν απο της πευκης η μεταφορα· και γαρ η πευκη κοπεισα ουκ ανιησι βλαστον , και το δακρυον αυτης εστι πικρον ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.63	1	θαμειαι πως φησιν ο ποιητης εναντια εαυτω λεγει προειπων γαρ αυτους δε ελωρια τευχε κυνεσσιν · νυν επαγει αιει δε πυραι νεκυων . ερουμεν δε οτι ο λοιμος ηυξε· την μηνιν η μηνις δε τας μετα ταυτα μαχασ· και οι εν ταυταις πιπτοντες ελωρια κυνων εγινοντο· οι δε απο του λοιμου φθειρομενοι εκαιοντο ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.64	1	εννημαρ εχρην το εννημαρ προπαροξυνειν ως παρ ουδετερον συγκειμενον αλλ' ο τονος παρηλλαγη επει και ξενη η συνθεσισ· ουδεν γαρ των εις αρ συνετεθη ουδετερων ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.65	1	τοισι δ ανισταμενος το γαρ παλαιον καν βασιλευς ην καν αλλης οιασδηποτε τυχης λαμπρας εδημηγορει δε , ορθως ιστατο ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.66	1	παλιμπλαγχθεντας εις τουπισω πλανηθεντας απελθειν ματην επανακαμψειν εις τα οικεια εαν περ δει ολως τον θανατον υπεκφυγοιμεν ουκ εκ ρηματος δε η συνθ  της μετοχ  αλλα συντεθειται δια το αψ απονοστησειν ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.67	1	‡ Ατρειδη , νυν αμμε παλιμπλαχθεντας οι νεωτεροι ποιηται εντευθεν σημειουνται ιστορουντες τα περι Μυσιαν τον τροπον τουτον , εν Τροια πλεοντες οι Ελληνες . Μυσια προσισχουσιν και αγνοουντες αυτην επορθουν Τροιαν ειναι νομιζοντεσ· Τηλεφος δε ο Ηρακλεους και Αυγης της Αλεου παις βασιλευων Μυσων και ιδων την χωραν λεηλατουμενην τους Μυσους καθοπλισας επι τας ναυς τους Ελληνας συνδιωξας , πολλους απεκτεινεν· ορμησαντος δε επ αυτον Αχιλλεως ου μεινας εδιωκετο· εν δε τῳ τρεχειν εμπλακεις αμπεχου κληματι , τον μηρον τιτρωσκεται νεμεσησαντος αυτῳ Διονυσου οτι αρα υπο τουτου των τιμων αφῃρητο· οι δε Ελληνες υπεστρεψαν εις το Αργος · Τηλεφος δε ανιατον εχων το τραυ  ει· ποντος θεου μη δυνασθαι αυτον θεραπευσαι η τον τρωσαντα , ηλθεν εις Αργος και πιστιν δους μη επικουρησειν Τρωσιν εθεραπευθη υπ' Αχιλλεως και αυτος εδειξς τον επι Τροιαν πλουν , ταυτα οι νεωτεροι ο δε ποιητης λεγει Καλχαντα αφηγησασθαι τον επι Ιλιον πλουν
urn:cts:greekLit:tlg5026.msA.hmt:1.68	1	Ατρειδη νυν αμμε ⁑ μετα το Ατρειδη δει στιζειν επει αι προσαγορευτικαι των περιοδων αυτοτελεις εισιν ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.69	1	αλλ αγε δη τινα μαντιν η διπλη οτι μαντις γενικως ιερευς δε και οιωνοπ  ειδικως ειδη μαντεων· Ζηνοδ  δε ηθετηκεν αυτον μηποτε δε ονειροκριτην υπειληφεν ουκ ορθως .
urn:cts:greekLit:tlg5026.msA.hmt:1.70	1	μεχρι του ερειομεν διασταλτεον ειτα η ιερηα η και ονειροπολον ινα γενικον μεν η το μαντιν· ειδη δε τα επιφερομενα· ουτως Ηρωδιανος · και ο Νικανωρ δε ουτως λεγει ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.71	1	εστι γενος τι η μαντικη διαιπουμενον εις ειδη τρια εις οιωνοσκοπιαν· εις αεροσκοπ  και την δια την των ονειρατων ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.72	1	Ηρῳδιανος τελειαν διδωσι και κοινον το μαντιν · ο δε Πορφυριος τον δη οιωνον σημειων η τερατων μαντευομενον· ονειροπολον δε τον ονειροκριτην ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.73	1	και γαρ τ' οναρ του τι εστιν συναλιφη και γαρ τι οναρ ου γαρ παντα λεγει αληθη επει φησιν ου παντας ειναι τους ονειρους αληθεισ· οι μεν γαρ κεραεσσι τετευχαται· αι δε λεφαντι ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.74	1	ει ταρ ουτως οξεια εις τον ει το γαρ ταρ εστιν εγκλιτικος συνδ  επιφερομενος και ου δει αποστροφον βαλλειν εις το τ · ου γαρ εστιν ο τε συνδεσμος επεφερετο γαρ αν ετερος τε ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.75	1	αι κεν πως αρνων κνισης Αρισταρχος το κνισης ενικως κατα γενικην πτωσιν ανευ του ϊ ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.76	1	ημιν απο λοιγον αμυναι το εξης εστιν απαμυναι δι ο φυλαττει τον ιδιον τονον· οταν γαρ προθεσις την συνταξιν εχη προς το επιφερομενον τον ιδιον τονον φυλασσει ατε δη επεχουσα την ταξιν· εις δε το αι κεν περισσος ο κεν ινα ῃ αντι του ει πως ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.77	1	η τοι ο γ' ως ειπων οτι Ζηνοδ  γραφει εκαθεζετο · ουκ εα δε ελληνιζειν τον Ομηρον ωσπερ γαρ ουδ  λεγει εκατεβαινεν· ουτως ουδε εκαθεζετο ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.78	1	Καλχας Θεστοριδ  οτι Ζηνοδοτ  γραφει μαντις Θεστοριδης . ου δυναται δε τῳ γενει το ειδος αμα συγκατατιθεσθαι ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.79	1	και νηεσσ' ηγησατ' Αχαιων ⁑ οτι αντι του νεων και οτι Καλχας ηγησατο τοις Ελλησι και ουχι Τηλεφος ως τινες νεωτεροι· και το εισω αντι του εις ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.80	1	ω Αχιλευ κελεαι με ⁑ και τῳ βασιλει απολογειται ως αναγκαζομενος υπο Αχιλλεως και τῳ πληθει . ως δεει του βασιλεως μη προειπων ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.81	1	‡αιει δε πυραι νεκυων το παλαιον τα σωματα των θνησκοντων προτερον εκαιετο δια το απεριττα γινεσθαι ειθ' ουτως εθαπτετο υπο γην , η δε αιτια του καιεσθαι τα σωματα παρα τοις Ελλη  πρωτος φησιν ουτως εταφη Αργειος ο Λικυμνιου δι αναγκην υπο Ηρακλεους · συναγαγοντος γαρ φασι στρατιαν επι Ϊλιον Ηρακλεους δια το Λαομεδοντα παρα συνταξιν ποιηασι Ηρακλει σωσαντι του κητους την θυγατερα αυτου Ησιονην και μη δουναι τους ιππους ους υποσχομενος ην αυτω υπερ της τοσαυτης ευεργεσιας επεζητει και τον Αργειον ωσανει οικειον· Λικυμνιον φασι τον πρα  Αργειου φοβουμενον οτι και τον προτερον αυτου υιον ονοματι Οιωνον αποστειλας εις Λακεδαιμονα μεθ' Ηρακλεους απεβαλεν ου βουλεσθαι προϊεσθαι τουτ' εως Ηρακλης ομωσεν απαξειν παλιν αυτον τοτε δ' ουν συμπερουσης τῳ Αργειω της του βιου τελευτης διαπορηθεις ο Ηρακλης πως αν επιτελεσοι τον ορκον εκαυσεν αυτον και πρωτον φασι τουτον τοιαυτης επιμελειας τυχειν ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.93	1	η μεν μοι προφρων επι μεν του προτερου βαρειαν παραληπτεον κατα την αρχουσαν κειται γαρ αντι του ημην οπερ εστιν ορκικον επιρρη  οπερ ο ποιητης αει δια του ε προφερεται· ημεν τους ιππους τε και αρματα ημεν εμοι δωσειν το δε η γαρ οϊομαι περισπωμενη τασει αναγνωστεον διαβεβαιωτικος γαρ ο συνδ  ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.94	1	χερηϊ ως Αρηϊ γεγονε δε ουτως εστι τι χερειωνος γενικη και αιτιατικη χερειονα περ καταπεφνων · ον ουν τροπον την χερειονα αιτιατικην συγκοψας εφη· αλλα τον υιον γεινατο ειο χερεια πληθυντικως δε τα χερειονα χερεια · χερεια δε χειρονι δοσκεν , τουτον τον τροπον και την χερειονι χερειϊ · και επει κακοφωνον εστι τροπη εγενετο της ει διφθογγου εις το η ουτως Ηρῳδιανος ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.95	1	καταπεψη η μεταφορα απο των εν τη γαστρι πλειω χρονῳ κατεχομενων σιτιων δια την πεψιν την εν αυτη γινομενην ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.96	1	θαρσησας μαλα ειπε τρια εισι τα εν τῃ κοινῃ οξυνομενα ελθε ευρε ειπε ιδιως δε και μακρᾳ παραληγονται Αττικοι δε και επι των βραχυκαταληκτων οξυνουσι το ειδε και λαβε ·
urn:cts:greekLit:tlg5026.msA.hmt:1.97	1	οτι οισθα χω  του ς ουτως γαρ λεγει δια παντος οισθα· τι η τοι ταυτα οισθα γερον ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.98	1	ου μα γαρ Απολλω  οτι Ζηνοδοτος χωρις του ν Καλχα τα δε εις ληγοντα δια του ντ κλινομενα επι της γενικης εχει την κλητ  ⁑ εις ν Θοαν Αιαν ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.99	1	ου μα γαρ Απολλω  η ου απωμωτικωσ· πλεονακε δε κατα Ατικην συνηθ  ⁑
